date,full_optimized,equal_weight,train_optimized_frozen
2022-03-09,1.561145576574406,1.6632041676181804,1.4775430288568319
2022-03-10,1.559395282560664,1.6731036442928828,1.4675515180607952
2022-03-11,1.5633480993446713,1.6785892173765091,1.4712519235597705
2022-03-14,1.548307918182524,1.6488173910862345,1.4611096965387809
2022-03-15,1.5091597658810674,1.5856124533011817,1.420382376506642
2022-03-16,1.5249972361038862,1.618235352342381,1.425547219862497
2022-03-17,1.5377702479343767,1.6408289783379228,1.4365655479225028
2022-03-18,1.5495639456613755,1.662271057817185,1.4501334137364834
2022-03-21,1.5519017964106705,1.6641191860215008,1.4516825560269992
2022-03-22,1.5583780293284666,1.6761200876075115,1.4614864384588282
2022-03-23,1.5552993729046525,1.6757941612794895,1.4566987733400583
2022-03-24,1.5594704497847294,1.6742040780291882,1.4635722275971315
2022-03-25,1.556442260464928,1.6673367156735694,1.4654557388878933
2022-03-28,1.5598247008296522,1.6750721458457078,1.4715971895957074
2022-03-29,1.5597208336153938,1.6720776791054015,1.4710749982773965
2022-03-30,1.5644456273157052,1.6927952119176986,1.4678703235433388
2022-03-31,1.5627353405485889,1.694350980105907,1.470355243335757
2022-04-01,1.567201863007235,1.7065434327649627,1.4746551756804942
2022-04-06,1.5641022105668752,1.7117721909261256,1.4754634192910072
2022-04-07,1.560151730533441,1.6957260475942573,1.4743744599666997
2022-04-08,1.5684293974054728,1.7082507882544613,1.4837676503461859
2022-04-11,1.5555130593939483,1.6799627299983804,1.4802947010026202
2022-04-12,1.5636350861645134,1.688712940558855,1.485596131093241
2022-04-13,1.5665833448296491,1.6827764835464163,1.4931178832842777
2022-04-14,1.5765463000851603,1.7000062690194115,1.5047862368846516
2022-04-15,1.5691091536919641,1.6901980810731727,1.4985863643876323
2022-04-18,1.5652873283048498,1.681371957632304,1.4927038129904011
2022-04-19,1.5669099733659153,1.6855695037384493,1.4957933436455575
2022-04-20,1.5404596344385777,1.6446431583282712,1.4740262880518582
2022-04-21,1.5323176021980378,1.6230228630466808,1.469674416373522
2022-04-22,1.533678402160868,1.629833335283033,1.4739961603299665
2022-04-25,1.5005689119695147,1.5711365521800715,1.4479733956638554
2022-04-26,1.4838412714637843,1.5506619522853546,1.4324256090845202
2022-04-27,1.5091894559971162,1.5865036907244523,1.4458263807660132
2022-04-28,1.5155086726372877,1.5962215828161703,1.455540185247956
2022-04-29,1.535648196399864,1.629133750999747,1.4686809454278167
2022-05-05,1.5343684670828452,1.6304039113637583,1.4685092763978684
2022-05-06,1.5223356555585081,1.6044931611959554,1.4586690796820456
2022-05-09,1.52218153864131,1.6056495736593572,1.459826254049746
2022-05-10,1.5215851964297344,1.612993106119256,1.4534538383163664
2022-05-11,1.5302219710715936,1.623799443632093,1.4556887441654924
